timestamp,value
2025-04-03 11:52:28,5.145
2025-04-03 11:52:28,5.145
2025-04-03 11:52:28,5.145
2025-04-03 11:52:28,5.145
2025-04-03 11:52:28,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:29,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:30,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:31,5.145
2025-04-03 11:52:32,5.145
2025-04-03 11:52:32,5.145
2025-04-03 11:52:32,4730
2025-04-03 11:52:32,4729
2025-04-03 11:52:32,4729
2025-04-03 11:52:32,1729
2025-04-03 11:52:32,4729
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:43,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:44,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:45,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,5.145
2025-04-03 11:52:46,4730
2025-04-03 11:52:47,4729
2025-04-03 11:52:47,4729
2025-04-03 11:52:47,1729
2025-04-03 11:52:47,4729
2025-04-03 11:52:47,4729
2025-04-03 11:52:47,4729
2025-04-03 11:52:47,4729
2025-04-03 11:52:48,4729
2025-04-03 11:52:48,4729
2025-04-03 11:52:48,4729
2025-04-03 11:52:48,4729
